user_id,variant,converted,revenue,time_on_page_sec,events_count,bounce
c-00663,control,0,0.0,154.6,4,1
c-00664,control,0,0.0,167.9,5,1
c-00665,control,0,0.0,201.8,4,0
c-00666,control,0,0.0,147.7,9,1
c-00667,control,1,38.68,210.3,2,0
c-00668,control,0,0.0,265.3,2,0
c-00669,control,0,0.0,177.5,7,0
c-00670,control,0,0.0,126.2,2,0
c-00671,control,0,0.0,126.2,3,1
c-00672,control,1,43.42,211.1,2,0
c-00673,control,0,0.0,177.6,3,0
c-00674,control,0,0.0,215.1,1,1
c-00675,control,0,0.0,158.7,6,1
c-00676,control,1,34.79,213.2,3,1
c-00677,control,0,0.0,173.7,3,1
c-00678,control,0,0.0,150.7,2,1
c-00679,control,0,0.0,164.0,1,1
c-00680,control,0,0.0,132.1,1,1
c-00681,control,0,0.0,259.6,5,1
c-00682,control,0,0.0,176.1,6,1
c-00683,control,0,0.0,205.8,1,0
c-00684,control,0,0.0,158.5,1,0
c-00685,control,0,0.0,137.9,0,0
c-00686,control,0,0.0,170.6,3,0
c-00687,control,1,45.49,224.0,4,0
c-00688,control,0,0.0,159.2,1,0
c-00689,control,0,0.0,145.2,7,1
c-00690,control,0,0.0,186.2,2,1
c-00691,control,0,0.0,200.0,4,0
c-00692,control,0,0.0,245.7,5,1
c-00693,control,0,0.0,194.2,2,1
c-00694,control,1,114.46,205.8,2,1
c-00695,control,0,0.0,208.8,3,0
c-00696,control,0,0.0,133.9,3,1
c-00697,control,0,0.0,141.5,2,0
c-00698,control,0,0.0,136.6,2,1
c-00699,control,0,0.0,126.7,3,0
c-00700,control,0,0.0,211.8,5,0
c-00701,control,0,0.0,191.6,3,0
c-00702,control,0,0.0,183.2,6,1
c-00703,control,0,0.0,76.3,2,1
c-00704,control,0,0.0,262.2,2,1
c-00705,control,0,0.0,144.2,3,1
c-00706,control,0,0.0,262.1,3,0
c-00707,control,0,0.0,122.0,4,1
c-00708,control,0,0.0,147.5,3,0
c-00709,control,0,0.0,91.9,1,1
c-00710,control,1,91.22,194.5,4,1
c-00711,control,0,0.0,135.9,2,0
c-00712,control,0,0.0,137.1,3,0
c-00713,control,1,57.37,125.1,2,1
c-00714,control,0,0.0,211.1,5,1
c-00715,control,0,0.0,208.5,1,1
c-00716,control,0,0.0,252.5,3,1
c-00717,control,0,0.0,152.6,5,1
c-00718,control,0,0.0,188.8,3,0
c-00719,control,1,48.36,128.4,3,0
c-00720,control,0,0.0,166.6,2,1
c-00721,control,0,0.0,159.2,3,0
c-00722,control,0,0.0,198.6,4,1
c-00723,control,1,71.51,220.7,3,0
c-00724,control,0,0.0,219.6,5,1
c-00725,control,0,0.0,146.3,1,0
c-00726,control,0,0.0,219.9,2,1
c-00727,control,0,0.0,178.2,2,0
c-00728,control,0,0.0,167.0,3,1
c-00729,control,0,0.0,151.7,4,0
c-00730,control,0,0.0,157.6,2,1
c-00731,control,0,0.0,249.7,3,0
c-00732,control,0,0.0,192.3,2,0
c-00733,control,0,0.0,187.0,1,1
c-00734,control,0,0.0,169.5,5,0
c-00735,control,0,0.0,277.8,1,0
c-00736,control,0,0.0,232.2,2,0
c-00737,control,0,0.0,151.2,3,0
c-00738,control,0,0.0,169.1,3,0
c-00739,control,0,0.0,171.4,7,0
c-00740,control,0,0.0,185.8,3,0
c-00741,control,0,0.0,152.0,6,0
c-00742,control,0,0.0,197.6,3,0
c-00743,control,0,0.0,238.1,3,0
c-00744,control,0,0.0,127.5,2,1
c-00745,control,0,0.0,134.9,2,1
c-00746,control,0,0.0,160.7,1,0
c-00747,control,0,0.0,162.5,5,1
c-00748,control,0,0.0,259.9,3,0
c-00749,control,0,0.0,220.1,1,1
c-00750,control,0,0.0,217.8,5,0
c-00751,control,0,0.0,169.4,5,0
c-00752,control,0,0.0,168.5,4,1
c-00753,control,0,0.0,121.9,0,0
c-00754,control,0,0.0,211.3,2,1
c-00755,control,0,0.0,199.6,2,0
c-00756,control,0,0.0,231.4,1,0
c-00757,control,1,81.33,171.6,3,0
c-00758,control,0,0.0,174.3,3,1
c-00759,control,0,0.0,186.8,2,0
c-00760,control,0,0.0,215.7,3,0
c-00761,control,0,0.0,121.2,5,1
c-00762,control,0,0.0,209.4,6,0
c-00763,control,0,0.0,179.2,4,0
c-00764,control,1,33.67,137.7,1,0
c-00765,control,0,0.0,96.6,1,1
c-00766,control,0,0.0,174.5,0,0
c-00767,control,0,0.0,237.9,2,1
c-00768,control,0,0.0,247.0,3,1
c-00769,control,0,0.0,194.2,0,0
c-00770,control,0,0.0,258.5,2,0
c-00771,control,0,0.0,178.3,2,0
c-00772,control,0,0.0,218.1,2,0
c-00773,control,0,0.0,162.0,2,0
c-00774,control,0,0.0,159.4,2,0
c-00775,control,0,0.0,152.9,1,1
c-00776,control,0,0.0,97.6,2,0
c-00777,control,0,0.0,231.5,4,1
c-00778,control,0,0.0,154.3,3,1
c-00779,control,0,0.0,147.9,6,0
c-00780,control,0,0.0,132.8,1,1
c-00781,control,1,47.24,171.8,7,1
c-00782,control,0,0.0,250.5,5,0
c-00783,control,0,0.0,263.8,5,0
c-00784,control,1,21.54,113.6,4,0
c-00785,control,0,0.0,165.8,4,0
c-00786,control,0,0.0,138.6,3,1
c-00787,control,0,0.0,219.5,4,1
c-00788,control,0,0.0,191.5,3,0
c-00789,control,0,0.0,154.5,4,1
c-00790,control,0,0.0,182.9,3,1
c-00791,control,0,0.0,160.9,2,0
c-00792,control,0,0.0,244.6,4,0
c-00793,control,0,0.0,201.9,4,0
c-00794,control,0,0.0,206.8,2,1
c-00795,control,0,0.0,73.3,2,0
c-00796,control,0,0.0,177.3,2,0
c-00797,control,0,0.0,263.3,2,1
c-00798,control,0,0.0,233.0,0,0
c-00799,control,0,0.0,106.1,3,0
c-00800,control,0,0.0,167.5,7,1
c-00801,control,0,0.0,131.9,5,1
c-00802,control,0,0.0,248.4,4,0
c-00803,control,0,0.0,189.8,1,1
c-00804,control,0,0.0,149.3,6,0
c-00805,control,0,0.0,181.4,2,0
c-00806,control,0,0.0,75.7,3,0
c-00807,control,0,0.0,136.6,3,0
c-00808,control,0,0.0,181.5,3,0
c-00809,control,1,81.08,213.8,3,0
c-00810,control,0,0.0,102.3,5,0
c-00811,control,0,0.0,164.8,1,1
c-00812,control,1,123.87,220.4,4,0
c-00813,control,0,0.0,121.9,4,0
c-00814,control,0,0.0,189.2,1,0
c-00815,control,0,0.0,182.6,3,1
c-00816,control,0,0.0,248.6,3,0
c-00817,control,0,0.0,170.8,7,0
c-00818,control,0,0.0,173.1,3,1
c-00819,control,0,0.0,214.2,4,0
c-00820,control,0,0.0,126.9,1,1
c-00821,control,0,0.0,171.2,4,0
c-00822,control,0,0.0,161.8,1,1
c-00823,control,0,0.0,174.4,4,0
c-00824,control,0,0.0,213.9,5,1
c-00825,control,0,0.0,202.2,4,0
c-00826,control,0,0.0,150.1,6,0
c-00827,control,0,0.0,185.5,6,1
c-00828,control,0,0.0,239.6,2,0
c-00829,control,0,0.0,146.7,2,0
c-00830,control,0,0.0,185.8,8,1
c-00831,control,0,0.0,172.3,2,0
c-00832,control,0,0.0,177.5,6,0
c-00833,control,0,0.0,114.8,4,0
c-00834,control,0,0.0,236.4,0,0
c-00835,control,0,0.0,149.0,3,0
c-00836,control,0,0.0,221.0,8,1
c-00837,control,1,50.71,155.1,2,0
c-00838,control,0,0.0,155.0,2,0
c-00839,control,0,0.0,228.5,3,0
c-00840,control,0,0.0,219.8,2,0
c-00841,control,0,0.0,188.3,4,0
c-00842,control,0,0.0,210.4,0,1
c-00843,control,0,0.0,168.5,10,0
c-00844,control,0,0.0,179.7,2,1
c-00845,control,0,0.0,153.5,4,0
c-00846,control,0,0.0,216.2,5,0
c-00847,control,0,0.0,152.3,3,0
c-00848,control,0,0.0,239.4,5,0
c-00849,control,1,18.8,167.4,8,1
c-00850,control,0,0.0,180.8,0,1
c-00851,control,0,0.0,210.3,5,1
c-00852,control,0,0.0,181.0,2,0
c-00853,control,1,64.33,168.1,1,0
c-00854,control,0,0.0,178.8,3,1
c-00855,control,0,0.0,215.8,8,1
c-00856,control,0,0.0,153.5,2,0
c-00857,control,0,0.0,175.0,3,0
c-00858,control,0,0.0,180.4,1,0
c-00859,control,0,0.0,214.6,3,0
c-00860,control,0,0.0,176.0,1,1
c-00861,control,0,0.0,252.3,4,0
c-00862,control,0,0.0,173.7,0,1
c-00863,control,0,0.0,170.5,4,0
c-00864,control,0,0.0,173.2,1,1
c-00865,control,1,32.56,127.3,5,0
c-00866,control,0,0.0,138.5,5,1
c-00867,control,0,0.0,158.8,1,1
c-00868,control,0,0.0,225.4,1,0
c-00869,control,0,0.0,178.7,3,0
c-00870,control,0,0.0,160.6,4,0
c-00871,control,0,0.0,229.1,7,0
c-00872,control,1,36.29,242.0,5,1
c-00873,control,0,0.0,230.2,4,1
c-00874,control,0,0.0,145.9,4,1
c-00875,control,0,0.0,160.2,2,0
c-00876,control,0,0.0,252.5,7,1
c-00877,control,0,0.0,189.6,3,1
c-00878,control,0,0.0,169.3,5,0
c-00879,control,0,0.0,208.7,3,1
c-00880,control,0,0.0,220.3,3,0
c-00881,control,0,0.0,157.1,5,0
c-00882,control,1,64.84,188.8,4,1
c-00883,control,0,0.0,217.1,6,0
c-00884,control,0,0.0,133.6,7,0
c-00885,control,0,0.0,180.5,2,0
c-00886,control,0,0.0,135.4,3,1
c-00887,control,0,0.0,140.7,2,0
c-00888,control,0,0.0,157.5,3,0
c-00889,control,0,0.0,199.1,4,0
c-00890,control,0,0.0,167.1,1,0
c-00891,control,1,54.85,154.1,4,0
c-00892,control,0,0.0,182.1,2,1
c-00893,control,0,0.0,134.1,4,1
c-00894,control,0,0.0,197.2,1,1
c-00895,control,0,0.0,225.3,3,1
c-00896,control,0,0.0,176.8,2,0
c-00897,control,0,0.0,171.9,4,0
c-00898,control,0,0.0,194.9,2,0
c-00899,control,0,0.0,98.9,5,0
c-00900,control,0,0.0,201.5,2,1
c-00901,control,0,0.0,304.1,9,0
c-00902,control,0,0.0,175.1,3,1
c-00903,control,0,0.0,175.2,3,0
c-00904,control,1,39.27,209.7,2,0
c-00905,control,0,0.0,245.8,1,1
c-00906,control,0,0.0,219.0,5,0
c-00907,control,0,0.0,93.8,2,0
c-00908,control,0,0.0,202.5,3,0
c-00909,control,0,0.0,282.9,4,0
c-00910,control,0,0.0,204.9,3,0
c-00911,control,0,0.0,133.8,4,1
c-00912,control,1,36.51,191.3,7,1
c-00913,control,1,51.76,128.8,3,1
c-00914,control,1,40.68,229.3,2,1
c-00915,control,1,29.69,141.8,1,0
c-00916,control,0,0.0,183.0,0,1
c-00917,control,0,0.0,145.7,1,0
c-00918,control,0,0.0,158.1,4,0
c-00919,control,0,0.0,239.4,3,1
c-00920,control,0,0.0,184.1,1,0
c-00921,control,0,0.0,157.6,3,0
c-00922,control,0,0.0,134.2,2,1
c-00923,control,0,0.0,105.1,4,0
c-00924,control,0,0.0,129.9,2,0
c-00925,control,0,0.0,184.5,8,0
c-00926,control,0,0.0,219.2,2,0
c-00927,control,0,0.0,157.6,2,0
c-00928,control,0,0.0,242.8,5,0
c-00929,control,0,0.0,151.3,1,0
c-00930,control,0,0.0,170.5,3,0
c-00931,control,0,0.0,136.8,1,0
c-00932,control,0,0.0,219.6,4,0
c-00933,control,0,0.0,263.9,2,0
c-00934,control,0,0.0,109.5,2,0
c-00935,control,0,0.0,166.2,6,0
c-00936,control,1,42.11,230.6,2,0
c-00937,control,0,0.0,122.1,2,1
c-00938,control,0,0.0,202.7,4,0
c-00939,control,0,0.0,228.9,4,0
c-00940,control,0,0.0,183.1,1,0
c-00941,control,0,0.0,202.0,1,1
c-00942,control,0,0.0,250.4,5,0
c-00943,control,0,0.0,257.9,3,1
c-00944,control,0,0.0,177.5,3,1
c-00945,control,0,0.0,158.7,2,0
c-00946,control,0,0.0,143.2,6,0
c-00947,control,0,0.0,219.1,3,1
c-00948,control,0,0.0,125.1,3,0
c-00949,control,0,0.0,169.9,5,0
c-00950,control,0,0.0,184.1,3,0
c-00951,control,0,0.0,159.9,0,0
c-00952,control,0,0.0,191.2,1,1
c-00953,control,0,0.0,282.6,4,0
c-00954,control,1,56.99,175.1,5,0
c-00955,control,0,0.0,162.6,3,1
c-00956,control,0,0.0,220.6,3,1
c-00957,control,0,0.0,189.6,4,0
c-00958,control,0,0.0,237.6,2,1
c-00959,control,0,0.0,186.6,6,0
c-00960,control,0,0.0,170.1,8,1
c-00961,control,0,0.0,108.7,0,0
c-00962,control,0,0.0,115.2,2,0
c-00963,control,0,0.0,106.6,2,1
c-00964,control,1,45.14,195.2,5,1
c-00965,control,0,0.0,125.5,1,0
c-00966,control,1,25.89,230.2,4,1
c-00967,control,0,0.0,181.2,7,0
c-00968,control,0,0.0,170.2,2,1
c-00969,control,0,0.0,146.2,1,1
c-00970,control,0,0.0,204.9,1,1
c-00971,control,0,0.0,147.8,4,0
c-00972,control,0,0.0,140.6,2,1
c-00973,control,1,76.33,227.5,7,1
c-00974,control,0,0.0,194.2,4,0
c-00975,control,0,0.0,170.6,2,1
c-00976,control,0,0.0,205.7,1,0
c-00977,control,0,0.0,180.4,1,0
c-00978,control,0,0.0,195.3,5,1
c-00979,control,0,0.0,147.3,6,0
c-00980,control,1,14.26,262.8,3,1
c-00981,control,0,0.0,156.8,5,0
c-00982,control,0,0.0,242.2,7,0
c-00983,control,0,0.0,172.4,2,1
c-00984,control,0,0.0,212.3,1,1
c-00985,control,1,40.01,209.4,3,1
c-00986,control,0,0.0,225.9,5,0
c-00987,control,0,0.0,146.4,4,0
c-00988,control,0,0.0,223.0,0,1
c-00989,control,0,0.0,253.9,5,1
c-00990,control,0,0.0,169.7,6,1
c-00991,control,0,0.0,181.4,6,1
c-00992,control,0,0.0,159.1,2,0
c-00993,control,0,0.0,166.1,2,0
c-00994,control,1,37.0,248.5,3,0
c-00995,control,0,0.0,139.8,2,0
c-00996,control,0,0.0,142.3,1,0
c-00997,control,0,0.0,244.4,2,1
c-00998,control,1,52.28,205.0,2,0
c-00999,control,0,0.0,264.8,2,0
c-01000,control,0,0.0,162.0,3,1
c-01001,control,0,0.0,185.1,6,0
c-01002,control,0,0.0,153.6,4,1
c-01003,control,0,0.0,185.7,4,1
c-01004,control,0,0.0,109.0,6,1
c-01005,control,0,0.0,207.4,1,1
c-01006,control,1,62.98,192.9,3,1
c-01007,control,0,0.0,177.7,3,0
c-01008,control,0,0.0,164.4,1,1
c-01009,control,0,0.0,144.2,2,1
c-01010,control,0,0.0,209.1,3,0
c-01011,control,0,0.0,133.2,3,1
c-01012,control,0,0.0,200.5,3,0
c-01013,control,1,81.21,263.0,1,0
c-01014,control,0,0.0,239.4,5,0
c-01015,control,0,0.0,119.8,7,1
c-01016,control,0,0.0,158.5,4,0
c-01017,control,0,0.0,196.9,6,0
c-01018,control,0,0.0,177.2,3,0
c-01019,control,0,0.0,124.0,1,1
c-01020,control,0,0.0,195.4,2,1
c-01021,control,0,0.0,179.6,2,0
c-01022,control,1,35.5,256.6,4,0
c-01023,control,0,0.0,169.9,3,1
c-01024,control,0,0.0,226.7,4,0
c-01025,control,0,0.0,129.3,7,0
c-01026,control,1,63.69,138.9,4,1
c-01027,control,0,0.0,208.9,2,1
c-01028,control,0,0.0,223.3,2,0
c-01029,control,0,0.0,141.7,3,0
c-01030,control,0,0.0,181.0,1,0
c-01031,control,0,0.0,124.7,3,1
c-01032,control,0,0.0,172.8,1,1
c-01033,control,1,53.42,213.5,4,0
c-01034,control,0,0.0,162.6,6,1
c-01035,control,0,0.0,170.0,5,0
c-01036,control,0,0.0,134.8,4,1
c-01037,control,0,0.0,154.1,0,1
c-01038,control,0,0.0,250.3,1,1
c-01039,control,0,0.0,182.9,2,1
c-01040,control,0,0.0,139.9,1,0
c-01041,control,0,0.0,167.4,2,0
c-01042,control,0,0.0,116.1,5,0
c-01043,control,0,0.0,139.4,2,1
c-01044,control,0,0.0,234.4,3,0
c-01045,control,0,0.0,174.3,1,0
c-01046,control,0,0.0,255.6,2,0
c-01047,control,0,0.0,176.2,5,0
c-01048,control,0,0.0,178.6,4,0
c-01049,control,0,0.0,205.6,1,0
c-01050,control,0,0.0,73.1,2,0
c-01051,control,0,0.0,188.2,7,0
c-01052,control,0,0.0,178.0,4,0
c-01053,control,0,0.0,239.4,1,1
c-01054,control,0,0.0,218.6,3,1
c-01055,control,0,0.0,134.7,4,1
c-01056,control,1,22.64,229.7,3,1
c-01057,control,0,0.0,169.5,2,0
c-01058,control,0,0.0,143.8,2,1
c-01059,control,0,0.0,187.9,5,0
c-01060,control,1,115.04,171.9,2,0
c-01061,control,0,0.0,241.5,3,0
c-01062,control,0,0.0,193.6,2,1
c-01063,control,0,0.0,188.2,1,0
c-01064,control,0,0.0,216.0,1,0
c-01065,control,1,25.6,223.7,5,1
c-01066,control,0,0.0,211.3,2,0
c-01067,control,0,0.0,236.8,5,1
c-01068,control,0,0.0,204.3,3,1
c-01069,control,0,0.0,186.7,3,0
c-01070,control,0,0.0,229.6,1,0
c-01071,control,0,0.0,176.4,8,0
c-01072,control,0,0.0,181.3,2,1
c-01073,control,1,59.07,248.9,5,1
c-01074,control,0,0.0,244.9,7,1
c-01075,control,0,0.0,179.7,3,0
c-01076,control,0,0.0,161.9,4,0
c-01077,control,0,0.0,238.5,3,1
c-01078,control,0,0.0,212.0,3,1
c-01079,control,0,0.0,192.6,4,0
c-01080,control,0,0.0,167.1,5,0
c-01081,control,1,58.29,193.3,1,0
c-01082,control,1,55.37,179.1,7,0
c-01083,control,0,0.0,153.4,5,1
c-01084,control,1,39.15,185.2,2,1
c-01085,control,0,0.0,190.6,1,0
c-01086,control,0,0.0,165.0,4,0
c-01087,control,0,0.0,216.2,3,0
c-01088,control,0,0.0,231.6,6,0
c-01089,control,0,0.0,218.8,5,0
c-01090,control,0,0.0,169.0,3,0
c-01091,control,0,0.0,210.2,4,0
c-01092,control,0,0.0,183.1,1,1
c-01093,control,0,0.0,130.6,4,1
c-01094,control,0,0.0,206.9,3,1
c-01095,control,0,0.0,185.8,3,0
c-01096,control,0,0.0,283.7,2,0
c-01097,control,0,0.0,238.3,3,0
c-01098,control,0,0.0,208.4,5,0
c-01099,control,0,0.0,190.0,4,0
c-01100,control,0,0.0,186.5,1,0
c-01101,control,0,0.0,139.9,3,1
c-01102,control,0,0.0,110.4,3,1
c-01103,control,0,0.0,145.1,2,1
c-01104,control,0,0.0,178.1,1,1
c-01105,control,0,0.0,95.8,3,1
c-01106,control,0,0.0,158.2,3,1
c-01107,control,0,0.0,170.1,3,1
c-01108,control,1,70.97,171.4,2,0
c-01109,control,0,0.0,153.5,4,1
c-01110,control,0,0.0,166.3,3,1
c-01111,control,0,0.0,249.0,1,0
c-01112,control,0,0.0,206.5,2,0
c-01113,control,1,24.24,157.6,4,1
c-01114,control,1,47.48,177.3,5,1
c-01115,control,0,0.0,178.9,2,0
c-01116,control,0,0.0,149.3,1,0
c-01117,control,0,0.0,149.2,3,0
c-01118,control,0,0.0,220.4,2,0
c-01119,control,0,0.0,163.2,5,0
c-01120,control,0,0.0,136.2,2,0
c-01121,control,0,0.0,178.3,3,0
c-01122,control,0,0.0,184.7,4,0
c-01123,control,0,0.0,101.1,2,1
c-01124,control,0,0.0,178.4,1,0
c-01125,control,0,0.0,214.7,3,0
c-01126,control,0,0.0,198.0,2,0
c-01127,control,0,0.0,269.2,2,1
c-01128,control,0,0.0,230.0,4,0
c-01129,control,1,37.95,238.0,4,0
c-01130,control,1,36.06,292.0,4,0
c-01131,control,0,0.0,210.3,1,0
c-01132,control,0,0.0,186.5,3,1
c-01133,control,0,0.0,218.9,3,0
c-01134,control,1,59.32,157.6,3,0
c-01135,control,0,0.0,184.3,3,0
c-01136,control,0,0.0,154.1,5,0
c-01137,control,0,0.0,195.9,5,1
c-01138,control,0,0.0,153.9,2,1
c-01139,control,0,0.0,152.5,3,1
c-01140,control,0,0.0,196.5,1,0
c-01141,control,0,0.0,174.5,2,0
c-01142,control,0,0.0,102.9,2,1
c-01143,control,0,0.0,121.8,2,0
c-01144,control,0,0.0,134.1,0,1
c-01145,control,0,0.0,144.7,1,1
c-01146,control,0,0.0,196.6,0,0
c-01147,control,0,0.0,188.8,1,1
c-01148,control,0,0.0,222.6,2,0
c-01149,control,0,0.0,210.1,7,1
c-01150,control,0,0.0,222.9,3,0
c-01151,control,0,0.0,204.3,3,0
c-01152,control,0,0.0,188.4,2,0
c-01153,control,0,0.0,224.0,3,0
c-01154,control,0,0.0,216.8,1,1
c-01155,control,0,0.0,195.0,2,0
c-01156,control,0,0.0,230.8,2,0
c-01157,control,0,0.0,86.2,4,0
c-01158,control,0,0.0,168.4,5,1
c-01159,control,0,0.0,167.8,1,0
c-01160,control,0,0.0,226.1,1,0
c-01161,control,0,0.0,242.9,3,1
c-01162,control,0,0.0,122.0,3,1
c-01163,control,0,0.0,236.4,4,1
c-01164,control,0,0.0,133.1,2,1
c-01165,control,0,0.0,134.4,4,0
c-01166,control,0,0.0,170.6,3,1
c-01167,control,0,0.0,167.3,4,0
c-01168,control,0,0.0,117.7,4,0
c-01169,control,0,0.0,206.0,1,0
c-01170,control,0,0.0,207.2,4,0
c-01171,control,0,0.0,222.2,6,0
c-01172,control,0,0.0,162.7,2,0
c-01173,control,0,0.0,178.4,5,1
c-01174,control,0,0.0,178.8,3,1
c-01175,control,0,0.0,247.5,3,0
c-01176,control,0,0.0,66.6,1,0
c-01177,control,0,0.0,141.7,2,0
c-01178,control,0,0.0,180.2,3,0
c-01179,control,0,0.0,136.6,5,1
c-01180,control,0,0.0,169.7,2,0
c-01181,control,0,0.0,175.0,3,0
c-01182,control,0,0.0,153.7,2,0
c-01183,control,0,0.0,182.6,4,0
c-01184,control,0,0.0,205.1,3,0
c-01185,control,0,0.0,170.5,3,1
c-01186,control,0,0.0,161.9,4,1
c-01187,control,1,79.43,173.4,6,0
c-01188,control,0,0.0,179.7,4,1
c-01189,control,0,0.0,110.4,5,1
c-01190,control,0,0.0,198.5,3,0
c-01191,control,0,0.0,162.0,3,1
c-01192,control,0,0.0,230.5,4,1
c-01193,control,1,41.91,203.6,3,1
c-01194,control,0,0.0,226.8,1,0
c-01195,control,0,0.0,139.6,1,1
c-01196,control,0,0.0,165.1,1,1
c-01197,control,0,0.0,130.3,4,1
c-01198,control,0,0.0,151.8,3,0
c-01199,control,0,0.0,230.1,1,0
c-01200,control,0,0.0,239.5,2,1
c-01201,control,0,0.0,134.1,2,1
c-01202,control,0,0.0,161.7,4,1
c-01203,control,0,0.0,177.0,5,0
c-01204,control,0,0.0,203.4,2,0
c-01205,control,0,0.0,109.6,6,1
c-01206,control,0,0.0,115.9,1,1
c-01207,control,0,0.0,199.6,3,0
c-01208,control,0,0.0,102.0,1,1
c-01209,control,0,0.0,162.1,4,0
c-01210,control,0,0.0,186.5,2,0
c-01211,control,0,0.0,196.6,5,0
c-01212,control,0,0.0,174.3,5,0
c-01213,control,0,0.0,165.4,1,1
c-01214,control,0,0.0,213.8,4,0
c-01215,control,0,0.0,191.4,4,1
c-01216,control,0,0.0,154.1,6,0
c-01217,control,0,0.0,181.5,3,1
c-01218,control,0,0.0,195.3,3,0
c-01219,control,0,0.0,248.7,6,0
c-01220,control,0,0.0,211.5,3,0
c-01221,control,0,0.0,228.6,3,1
c-01222,control,0,0.0,155.6,2,1
c-01223,control,0,0.0,159.0,2,0
c-01224,control,0,0.0,170.6,3,0
c-01225,control,0,0.0,174.3,3,0
c-01226,control,0,0.0,139.7,3,0
c-01227,control,0,0.0,230.6,0,0
c-01228,control,1,69.5,215.3,3,1
c-01229,control,0,0.0,167.8,2,1
c-01230,control,0,0.0,205.7,3,0
c-01231,control,0,0.0,188.9,2,1
c-01232,control,0,0.0,208.8,2,1
c-01233,control,0,0.0,126.2,4,0
c-01234,control,0,0.0,174.2,3,1
c-01235,control,0,0.0,177.7,1,0
c-01236,control,0,0.0,204.9,4,0
c-01237,control,0,0.0,154.9,2,0
c-01238,control,0,0.0,80.0,5,0
c-01239,control,0,0.0,136.7,1,0
c-01240,control,0,0.0,177.6,2,1
c-01241,control,0,0.0,182.6,3,0
c-01242,control,0,0.0,247.3,3,0
c-01243,control,0,0.0,203.3,2,1
c-01244,control,0,0.0,183.3,6,1
c-01245,control,0,0.0,178.7,6,1
c-01246,control,0,0.0,224.2,2,1
c-01247,control,0,0.0,156.4,3,1
c-01248,control,0,0.0,174.4,1,1
c-01249,control,1,50.02,136.4,4,0
c-01250,control,0,0.0,236.8,2,0
c-01251,control,0,0.0,195.7,4,0
c-01252,control,0,0.0,151.7,3,0
c-01253,control,0,0.0,175.4,2,0
c-01254,control,0,0.0,200.4,4,0
c-01255,control,0,0.0,170.0,3,0
c-01256,control,0,0.0,158.6,2,0
c-01257,control,0,0.0,153.8,5,0
c-01258,control,0,0.0,193.6,2,0
c-01259,control,1,32.73,165.7,2,1
c-01260,control,0,0.0,161.8,4,0
c-01261,control,0,0.0,126.6,5,0
c-01262,control,0,0.0,183.1,5,0
c-01263,control,1,43.55,172.8,5,1
c-01264,control,0,0.0,167.1,3,1
c-01265,control,0,0.0,188.0,1,0
c-01266,control,0,0.0,209.9,4,1
c-01267,control,1,42.74,208.1,1,1
c-01268,control,0,0.0,202.1,4,1
c-01269,control,0,0.0,170.4,3,1
c-01270,control,1,35.75,157.3,4,0
c-01271,control,0,0.0,138.2,2,0
c-01272,control,0,0.0,156.3,3,0
c-01273,control,0,0.0,180.8,1,0
c-01274,control,0,0.0,148.5,3,0
c-01275,control,0,0.0,183.8,0,1
c-01276,control,0,0.0,141.4,7,0
c-01277,control,0,0.0,113.6,2,0
c-01278,control,0,0.0,212.8,1,1
c-01279,control,0,0.0,161.0,8,0
c-01280,control,0,0.0,146.5,1,0
c-01281,control,0,0.0,136.2,4,0
c-01282,control,0,0.0,196.9,3,0
c-01283,control,0,0.0,235.0,5,0
c-01284,control,1,59.31,163.9,4,0
c-01285,control,1,54.36,171.4,4,1
c-01286,control,0,0.0,222.9,5,0
c-01287,control,0,0.0,107.6,2,1
c-01288,control,0,0.0,258.7,3,0
c-01289,control,0,0.0,277.8,5,0
c-01290,control,0,0.0,71.7,4,0
c-01291,control,0,0.0,176.1,6,1
c-01292,control,0,0.0,151.2,1,1
c-01293,control,0,0.0,169.4,4,0
c-01294,control,0,0.0,163.3,7,1
c-01295,control,0,0.0,212.5,4,0
c-01296,control,0,0.0,175.5,3,1
c-01297,control,0,0.0,143.6,4,1
c-01298,control,0,0.0,173.1,2,0
c-01299,control,0,0.0,200.6,1,0
c-01300,control,0,0.0,132.7,1,0
c-01301,control,0,0.0,114.2,3,1
c-01302,control,0,0.0,259.7,2,0
c-01303,control,0,0.0,154.3,4,0
c-01304,control,0,0.0,174.5,2,1
c-01305,control,1,23.91,164.1,1,0
c-01306,control,0,0.0,201.9,1,1
c-01307,control,0,0.0,250.9,2,0
c-01308,control,0,0.0,203.2,5,1
c-01309,control,1,23.26,119.3,2,1
c-01310,control,0,0.0,124.6,2,0
c-01311,control,1,59.21,164.0,4,0
c-01312,control,0,0.0,169.3,3,0
c-01313,control,0,0.0,111.1,1,1
c-01314,control,0,0.0,212.8,3,0
c-01315,control,0,0.0,136.5,2,1
c-01316,control,0,0.0,239.7,5,1
c-01317,control,0,0.0,252.8,6,1
c-01318,control,0,0.0,170.1,1,0
c-01319,control,0,0.0,197.6,4,0
c-01320,control,0,0.0,130.7,4,0
c-01321,control,0,0.0,204.9,1,0
c-01322,control,0,0.0,160.1,2,0
c-01323,control,0,0.0,136.5,1,0
c-01324,control,0,0.0,168.4,2,1
c-01325,control,0,0.0,161.4,3,0
c-01326,control,0,0.0,167.0,5,0
c-01327,control,0,0.0,218.0,3,0
